id,type
0b5253bf-dca2-4d1d-a1ff-381122d85e86,org.socialmusicdiscovery.server.business.model.core.Recording
2f577db8-a469-4034-a8d0-f06eb68dfe49,org.socialmusicdiscovery.server.business.model.core.Track
6ef5033d-853f-45b4-b474-9dccd8b3475e,org.socialmusicdiscovery.server.business.model.core.Work
c5a6b083-e1ac-4a15-95ae-42132fa8f1b6,org.socialmusicdiscovery.server.business.model.core.Recording
86c670da-7e0f-4682-be58-48bcb15d393b,org.socialmusicdiscovery.server.business.model.core.Track
7400aa73-f340-46c0-aadd-e4087e9da5dc,org.socialmusicdiscovery.server.business.model.core.Work
b43e6427-7958-47e8-a36a-377922023863,org.socialmusicdiscovery.server.business.model.core.Recording
07da3017-21e4-43a4-854d-4329413a8b50,org.socialmusicdiscovery.server.business.model.core.Track
51bbe63f-3cdc-4eb0-a878-ed00c050995c,org.socialmusicdiscovery.server.business.model.core.Work
afc68c9e-b638-4b7c-a840-2d5af1efbffc,org.socialmusicdiscovery.server.business.model.core.Recording
374ea435-c932-4712-97ff-f30aa2e7a754,org.socialmusicdiscovery.server.business.model.core.Track
b67e1fa3-845b-4eeb-bc79-628217f900c3,org.socialmusicdiscovery.server.business.model.core.Work
f3021383-edbe-4fb8-9413-9a3612e8f8ae,org.socialmusicdiscovery.server.business.model.core.Recording
0d563588-20f2-47e4-bb99-432c11597b93,org.socialmusicdiscovery.server.business.model.core.Track
90bb08d9-43f5-42c8-affe-12d78baa9d45,org.socialmusicdiscovery.server.business.model.core.Work
9b8f3310-a3ad-44a5-8b31-a58a654460e4,org.socialmusicdiscovery.server.business.model.core.RecordingSession
6c466964-7d41-4b9d-a0ce-708161870071,org.socialmusicdiscovery.server.business.model.core.Track
06e53daf-525a-4dc1-95d8-faf1f5b99509,org.socialmusicdiscovery.server.business.model.core.Work
a8a0fbc1-4920-4159-9179-7a73f83578cc,org.socialmusicdiscovery.server.business.model.core.Recording
f36a9464-884a-40bb-a951-111d7f333e51,org.socialmusicdiscovery.server.business.model.core.Track
44de35b0-b7b9-4c70-91fb-2f8477fd9176,org.socialmusicdiscovery.server.business.model.core.Work
63914519-c947-49c9-b4fc-35b2aca82ed4,org.socialmusicdiscovery.server.business.model.core.Recording
45e2b320-8b15-448f-921a-7e8968c08fa5,org.socialmusicdiscovery.server.business.model.core.Track
bb3f805e-7ffa-405f-963a-c1c1b7eb3d91,org.socialmusicdiscovery.server.business.model.core.Work
996a32db-3cba-4974-9e83-b7c71373f468,org.socialmusicdiscovery.server.business.model.core.Recording
1f97fe7f-dfb1-4bb3-a58d-1d83520bca39,org.socialmusicdiscovery.server.business.model.core.Track
ea6039c1-1da4-4cea-b113-9e157d5fc38d,org.socialmusicdiscovery.server.business.model.core.Work
cd4f7775-faa2-42e5-9aa9-9c41f9535e1e,org.socialmusicdiscovery.server.business.model.core.Recording
a0d97017-d9aa-42b4-b684-bab3289d6da2,org.socialmusicdiscovery.server.business.model.core.Track
f8099974-2371-41a5-b295-49407af5b341,org.socialmusicdiscovery.server.business.model.core.Work
bc036641-8818-4e24-9567-c5ed78ad5522,org.socialmusicdiscovery.server.business.model.core.Recording
8733b80f-4e99-46cc-a938-c88fb6ef0dd2,org.socialmusicdiscovery.server.business.model.core.Track
d27566a7-059d-481e-a22f-e125e0e7f76e,org.socialmusicdiscovery.server.business.model.core.Artist
ee3f43b6-e56c-43c4-8da3-0923cb6a3c99,org.socialmusicdiscovery.server.business.model.core.Person
84185e7b-cf50-495b-b335-e14ed3c3d8e7,org.socialmusicdiscovery.server.business.model.core.Contributor
93565876-2cc6-44b9-b138-a7c07f2f2250,org.socialmusicdiscovery.server.business.model.core.Contributor
d41e8d1a-8cc2-4a9d-b879-450f9f96b0ae,org.socialmusicdiscovery.server.business.model.core.Contributor
653cfc90-dd4b-4403-bab8-fac4a9c8f46e,org.socialmusicdiscovery.server.business.model.core.Contributor
239be223-986d-4733-a802-9a50776c0eef,org.socialmusicdiscovery.server.business.model.core.Contributor
9cf06958-6e56-44f8-bc2e-739d065d3af4,org.socialmusicdiscovery.server.business.model.core.Contributor
